text,final_text,tokens,sentiment_score,sentiment
"Gamau FOMO sendirian, kalian juga harus ikutan jajan sunscreen viral dari @itsomgbeauty ini. Gak heran jadi penjualan terbanyak di e comers, krn emang seringan & nyaman bgt dipakenya #racuninskincare #racunskincare",fomo ikut jajan sunscreen viral heran jual comers karena memang sering nyaman banget dipakenya racuninskincare racunskincare,"['fomo', 'ikut', 'jajan', 'sunscreen', 'viral', 'heran', 'jual', 'comers', 'karena', 'memang', 'sering', 'nyaman', 'banget', 'dipakenya', 'racuninskincare', 'racunskincare']",-5,negatif
"kak, mauuuu",mau,['mau'],-1,netral
"Hi, masih ada?",hi,['hi'],1,netral
Udah ak DM ya,aku dm,"['aku', 'dm']",-1,netral
Mau dong,,['nan'],0,netral
keep slot buat bulan depan gmn? :((( soalnya bulan ini msh ada dan ak juga pake fam plan sm temen lain..,keep slot bagaimana masih aku pakai fam plan sama teman,"['keep', 'slot', 'bagaimana', 'masih', 'aku', 'pakai', 'fam', 'plan', 'sama', 'teman']",2,positif
Haii kak mau nawarin cushion skintific aku yg salah shade,hai menawari cushion skintific salah shade,"['hai', 'menawari', 'cushion', 'skintific', 'salah', 'shade']",-1,netral
Dasyat penangan raya x sales watson. Sampai habis ye stock cushion foundation semua brand kt area rumah aku. Yg tinggal pun skintific je 😂 aku ni baru nk shopping raya sbb baru dpt cuti haiya 😅,dahsyat nang raya sales watson habis ye stock cushion foundation brand kita area rumah tinggal skintific je nih nk shopping raya sebab dapat cuti haiya,"['dahsyat', 'nang', 'raya', 'sales', 'watson', 'habis', 'ye', 'stock', 'cushion', 'foundation', 'brand', 'kita', 'area', 'rumah', 'tinggal', 'skintific', 'je', 'nih', 'nk', 'shopping', 'raya', 'sebab', 'dapat', 'cuti', 'haiya']",-19,negatif
aku pakai skintific yg biru 😭😭,pakai skintific biru,"['pakai', 'skintific', 'biru']",0,netral
KAK MAUU LIP SERUM SKINTIFIC NYAA,mau lip serum skintific nya,"['mau', 'lip', 'serum', 'skintific', 'nya']",-1,netral
"pernah pakai the originote, skintific, sama sekarang lagi pake makeover hydrastay. yg hydrastay cakep bgt tapi kalau ditimpa bedak kadang ngecrack di aku lol. terus sekarang lagi bingung gimana biar nggak crack",pakai originote skintific pakai makeover hydrastay hydrastay cakep banget timpa bedak kadang ngecrack lol bingung bagaimana biar enggak crack,"['pakai', 'originote', 'skintific', 'pakai', 'makeover', 'hydrastay', 'hydrastay', 'cakep', 'banget', 'timpa', 'bedak', 'kadang', 'ngecrack', 'lol', 'bingung', 'bagaimana', 'biar', 'enggak', 'crack']",-3,negatif
Haha iya kak udah nemu dikit2😅,haha iya nemu dikit,"['haha', 'iya', 'nemu', 'dikit']",-6,negatif
"TTS di aku juga jelek bgtt pdhl packagingnya cakep😓 skrg pake skinitip biru (iya tau cina, tp udh cocok bgt). Udah nyoba insta sm somethinc tp skintific biru after 8 jam malah nyatu sm kulit dan ga longsor",tts jelek banget padahal packagingnya cakep sekarang pakai skinitip biru iya tau cina tapi sudah cocok banget mencoba insta sama somethinc tapi skintific biru after jam nyatu sama kulit longsor,"['tts', 'jelek', 'banget', 'padahal', 'packagingnya', 'cakep', 'sekarang', 'pakai', 'skinitip', 'biru', 'iya', 'tau', 'cina', 'tapi', 'sudah', 'cocok', 'banget', 'mencoba', 'insta', 'sama', 'somethinc', 'tapi', 'skintific', 'biru', 'after', 'jam', 'nyatu', 'sama', 'kulit', 'longsor']",-3,negatif
somethinc hooman sama skintific biru kalo st kamu oilyyy,somethinc hooman skintific biru st oilyyy,"['somethinc', 'hooman', 'skintific', 'biru', 'st', 'oilyyy']",0,netral
mau ganti complexion juga dari skintific cushion ke skintint (?) maybe (?),ganti complexion skintific cushion skintint maybe,"['ganti', 'complexion', 'skintific', 'cushion', 'skintint', 'maybe']",-3,negatif
eh baru tau skintific ada skintint,eh tau skintific skintint,"['eh', 'tau', 'skintific', 'skintint']",-4,negatif
Sekali lagii skintific biruuu,lagi skintific biruuu,"['lagi', 'skintific', 'biruuu']",-3,negatif
Skintific yg biru,skintific biru,"['skintific', 'biru']",0,netral
Nipu ya? Kok beda ini sama yang skintific asli?,nipu beda skintific asli,"['nipu', 'beda', 'skintific', 'asli']",0,netral
Aku biasa pake skintific yg biru kak,pakai skintific biru,"['pakai', 'skintific', 'biru']",0,netral
masih nunggu skincare set😭😭,menunggu skincare set,"['menunggu', 'skincare', 'set']",-3,negatif
biar gampang disearch pt melia skincare sejahtera,biar gampang disearch pt melia skincare sejahtera,"['biar', 'gampang', 'disearch', 'pt', 'melia', 'skincare', 'sejahtera']",-6,negatif
SAMA BGT TP AKU MASIH PAKE SKINCARE SIH 😭,banget tapi pakai skincare,"['banget', 'tapi', 'pakai', 'skincare']",1,netral
"siapa yg udh pake skincare tpi blm wudhu?

GUAAAA 😭😭😭",sudah pakai skincare tapi belum wudhu guaaaa,"['sudah', 'pakai', 'skincare', 'tapi', 'belum', 'wudhu', 'guaaaa']",-2,negatif
"Siapa yang udah mandi, udah nyetrika baju + kerudung, udah skincare an, udah siap berangkat TIBA TIBA MENS????? 

Saya",mandi nyetrika baju kerudung skincare an berangkat mens,"['mandi', 'nyetrika', 'baju', 'kerudung', 'skincare', 'an', 'berangkat', 'mens']",-2,negatif
udah skincare an malah lupa belum wudhu 👍🏻,skincare an lupa wudhu,"['skincare', 'an', 'lupa', 'wudhu']",-3,negatif
Allahuma Barik 🤲,allahuma barik,"['allahuma', 'barik']",0,netral
Alhamdulilahi,alhamdulilahi,['alhamdulilahi'],0,netral
"KNP AK TUH, GABISA BGT NGEJAGA WUDHUUU? fak sialan, kalo lg ngejaga wudhu pasti bawaanya pen kentut kalo ga, gasengaja gaplok lawan jenis scr spontan. PAGI INI KENTUT TP UDAH SKINCARE AN BARU AJA",kenapa aku tuh banget ngejaga wudhuuu fak sial lagi ngejaga wudhu bawaanya pengin kentut gasengaja gaplok lawan jenis secara spontan pagi kentut tapi skincare an,"['kenapa', 'aku', 'tuh', 'banget', 'ngejaga', 'wudhuuu', 'fak', 'sial', 'lagi', 'ngejaga', 'wudhu', 'bawaanya', 'pengin', 'kentut', 'gasengaja', 'gaplok', 'lawan', 'jenis', 'secara', 'spontan', 'pagi', 'kentut', 'tapi', 'skincare', 'an']",-16,negatif
kayanya gw ga cocok skincare tapi gatau ga cocok sama skincare apa jadinya ini makin muncul banyak jerawat yg area baru,kayak gue cocok skincare cocok skincare muncul jerawat area,"['kayak', 'gue', 'cocok', 'skincare', 'cocok', 'skincare', 'muncul', 'jerawat', 'area']",-15,negatif
"mau makeup sebelum pergi sholat, eh masih pakai skincare udah kentut😭😭😭👊🏻💔",makeup pergi sholat eh pakai skincare kentut,"['makeup', 'pergi', 'sholat', 'eh', 'pakai', 'skincare', 'kentut']",0,netral
"Resep masakan, cowo kpop, manhwa, konten parenting sama bridgerton, skincare, mukbang",resep masakan cowok kpop manhwa konten parenting bridgerton skincare mukbang,"['resep', 'masakan', 'cowok', 'kpop', 'manhwa', 'konten', 'parenting', 'bridgerton', 'skincare', 'mukbang']",6,positif
"aku makeup biasanya pagi jam set 7 tahan sampe sore kok, jam 5an set 6 cuma agak berminyak aja, dibagian tertentu terutama hidung tapi masi aman bgtt
aku cuma make compactnya purbasari kak, sama skinprep kek biasa skincare doang",makeup pagi jam set tahan sampai sore jam an set minyak bagi hidung mas aman banget memakai compactnya purbasari skinprep kayak skincare doang,"['makeup', 'pagi', 'jam', 'set', 'tahan', 'sampai', 'sore', 'jam', 'an', 'set', 'minyak', 'bagi', 'hidung', 'mas', 'aman', 'banget', 'memakai', 'compactnya', 'purbasari', 'skinprep', 'kayak', 'skincare', 'doang']",-21,negatif
Tiap pulang sharing skincare anjay,pulang sharing skincare anjay,"['pulang', 'sharing', 'skincare', 'anjay']",0,netral
"WTS SERUM SKINTIFIC 5X CERAMIDE 
CUMA PUMP 1x AJA 

EXP 2027
price? 90k
bs oren

#wts #wtb #skincare #skintific #zonauang #zonajajan #zonabu",serum skintific ceramide pump exp price ke bisa oren skincare skintific zonajajan zonabu,"['serum', 'skintific', 'ceramide', 'pump', 'exp', 'price', 'ke', 'bisa', 'oren', 'skincare', 'skintific', 'zonajajan', 'zonabu']",0,netral
"WTS SERUM SKINTIFIC 5X CERAMIDE 
CUMA PUMP 1x AJA 

EXP 2027
price? 90k
bs oren

#wts #wtb #skincare #skintific #zonauang #zonajajan #zonabu",serum skintific ceramide pump exp price ke bisa oren skincare skintific zonajajan zonabu,"['serum', 'skintific', 'ceramide', 'pump', 'exp', 'price', 'ke', 'bisa', 'oren', 'skincare', 'skintific', 'zonajajan', 'zonabu']",0,netral
"📸 Ig : skintificthai 

#Skintific #SKINTIFICTH #SkintificSunscreen
#Sunscreen #ครีมกันแดด #SKINTIFICXPondPhuwin #SKINTIFICกันแดดที่รู้ใจผิว",ig skintificthai skintific skintificth skintificsunscreen sunscreen skintificxpondphuwin skintific,"['ig', 'skintificthai', 'skintific', 'skintificth', 'skintificsunscreen', 'sunscreen', 'skintificxpondphuwin', 'skintific']",0,netral
"5555 slagi si nara nara tu pigi mari kita godain Phuphu sepuasnya 🤭❤️

@ppnaravit @phuwintang

#ปอนด์ภูวินทร์ #ppnaravit #PondNaravit #PondPhuwin #phuwintang #phuwin #SKINTIFICXPondPhuwin #Skintific #Versace #LOEWExPhuwin",slagi sih nara nara itu pigi mari godain phuphu puas ppnaravit pondnaravit pondphuwin phuwintang phuwin skintificxpondphuwin skintific versace loewexphuwin,"['slagi', 'sih', 'nara', 'nara', 'itu', 'pigi', 'mari', 'godain', 'phuphu', 'puas', 'ppnaravit', 'pondnaravit', 'pondphuwin', 'phuwintang', 'phuwin', 'skintificxpondphuwin', 'skintific', 'versace', 'loewexphuwin']",-5,negatif
"PondPhuwin 💓💓

#ppnaravit #phuwintang 
#Skintific #SKINTIFICTH",pondphuwin ppnaravit phuwintang skintific skintificth,"['pondphuwin', 'ppnaravit', 'phuwintang', 'skintific', 'skintificth']",0,netral
"yuhuu... 

#Skintific
#ปอนด์ภูวินทร์ #PondPhuwin
#ppnaravit #phuwintang",yuhuu skintific pondphuwin ppnaravit phuwintang,"['yuhuu', 'skintific', 'pondphuwin', 'ppnaravit', 'phuwintang']",0,netral
"LUCUUU BANGET PASTI KAYAK MEONG NEMPLOK KE PUPPYY

#Skintific #SKINTIFICTH
#ppnaravit #phuwintang #PondPhuwin #ปอนด์ภูวินทร์",lucu banget kayak meong nemplok puppyy skintific skintificth ppnaravit phuwintang pondphuwin,"['lucu', 'banget', 'kayak', 'meong', 'nemplok', 'puppyy', 'skintific', 'skintificth', 'ppnaravit', 'phuwintang', 'pondphuwin']",-4,negatif
"Wkakak ditutup tutupin gini makin berasa lowkey couple mau di spill dispatch

#Skintific #SKINTIFICTH
#ppnaravit #phuwintang #PondPhuwin #ปอนด์ภูวินทร์",wkakak tutup menutupi gin asa lowkey couple spill dispatch skintific skintificth ppnaravit phuwintang pondphuwin,"['wkakak', 'tutup', 'menutupi', 'gin', 'asa', 'lowkey', 'couple', 'spill', 'dispatch', 'skintific', 'skintificth', 'ppnaravit', 'phuwintang', 'pondphuwin']",-2,negatif
"Kulit flawless, tahan lama & bebas minyak? ✨ #SKINTIFIC Perfect Stay Velvet Matte Cushion bagi full coverage tanpa rasa tebal! 🔥 Plus, denim packaging eksklusif 😍

s.shopee.com.my/VsaEQiHc9 💕

Grab sekarang sebelum habis! 💙 #SKINTIFICMY #ShopeeHaul #ShopeeMY",kulit flawless tahan bebas minyak skintific perfect stay velvet matte cushion full coverage tebal plus denim packaging eksklusif sshopeecommyvsaeqihc grab habis skintificmy shopeehaul shopeemy,"['kulit', 'flawless', 'tahan', 'bebas', 'minyak', 'skintific', 'perfect', 'stay', 'velvet', 'matte', 'cushion', 'full', 'coverage', 'tebal', 'plus', 'denim', 'packaging', 'eksklusif', 'sshopeecommyvsaeqihc', 'grab', 'habis', 'skintificmy', 'shopeehaul', 'shopeemy']",-3,negatif
"wts preloved foundation skintific 04 beige, bener bener baru sekali pakai karena salah shade, masih ada kardusnya, 95k

wts wts wts WTS 
#preloved #skintific #wts #zonajajan #zonauang️ #makeup",preloved foundation skintific beige benar benar pakai salah shade kardus ke preloved skintific zonajajan makeup,"['preloved', 'foundation', 'skintific', 'beige', 'benar', 'benar', 'pakai', 'salah', 'shade', 'kardus', 'ke', 'preloved', 'skintific', 'zonajajan', 'makeup']",-12,negatif
"We not seeing hanabi parker juga kah ini, padahal udah se cocok itu pemotretannya ala summer""gitu bawa anjing ama meong

#Skintific #SKINTIFICTH 
#ppnaravit #phuwintang #PondPhuwin #ปอนด์ภูวินทร์",we not seeing hanabi parker kah cocok potret ala summergitu bawa anjing sama meong skintific skintificth ppnaravit phuwintang pondphuwin,"['we', 'not', 'seeing', 'hanabi', 'parker', 'kah', 'cocok', 'potret', 'ala', 'summergitu', 'bawa', 'anjing', 'sama', 'meong', 'skintific', 'skintificth', 'ppnaravit', 'phuwintang', 'pondphuwin']",-7,negatif
"siapa yang udah pernah cobain serum anggur yang dulu viral banget???
jujur aku agak telat sih baru nyobain ini hehehe

#racunskincare #acnefighter",mencoba serum anggur viral banget jujur telat mencoba hehehe racunskincare acnefighter,"['mencoba', 'serum', 'anggur', 'viral', 'banget', 'jujur', 'telat', 'mencoba', 'hehehe', 'racunskincare', 'acnefighter']",-9,negatif
"DICARI VOLUNTEER‼️

Untuk coba dan review Sculpt Dark Spot Brightening product yang akan launching soon✅ 

BENEFIT:
-Uang tunai ratusan ribu💸
-Free Sculpt Ant-Waist Boyshort senilai 300k 💸

Cara join? Cek reply di bawah ya👇🏼

#reviewskincare #racunskincare #volunteerjakarta",cari volunteer coba sculpt dark spot brightening product launching soon benefit uang tunai ratus ribu free sculpt antwaist boyshort nila ke join reply reviewskincare racunskincare volunteerjakarta,"['cari', 'volunteer', 'coba', 'sculpt', 'dark', 'spot', 'brightening', 'product', 'launching', 'soon', 'benefit', 'uang', 'tunai', 'ratus', 'ribu', 'free', 'sculpt', 'antwaist', 'boyshort', 'nila', 'ke', 'join', 'reply', 'reviewskincare', 'racunskincare', 'volunteerjakarta']",7,positif
"🪄Wardah Gel Moisturizer Tranexamic Alpha Arbutin dll

💌s.shopee.co.id/30YyjK2cWv

moisturizer gel yang ringan banget dimuka, cocok buat kulit oily yang gampang kusam. pemakaian 2 bulan ngebantu meratakan warna kulit wajah aku (lagi” karna kkn jd belang)

#racunskincare",wardah gel moisturizer tranexamic alpha arbutin dll sshopeecoidyyjkcwv moisturizer gel ringan banget muka cocok kulit oily gampang kusam pakai membantu rata warna kulit wajah karena kkn jadi belang racunskincare,"['wardah', 'gel', 'moisturizer', 'tranexamic', 'alpha', 'arbutin', 'dll', 'sshopeecoidyyjkcwv', 'moisturizer', 'gel', 'ringan', 'banget', 'muka', 'cocok', 'kulit', 'oily', 'gampang', 'kusam', 'pakai', 'membantu', 'rata', 'warna', 'kulit', 'wajah', 'karena', 'kkn', 'jadi', 'belang', 'racunskincare']",-24,negatif
"🪄ElsheSkin Radiant Supple Serum

💌 s.shopee.co.id/6AW0V467ys

serum yang bantu memudarkan dark spot bekas jerawat aku, apalagi jaman kkn jerawat muncul ini ngebantu banget ngilangin bekas jerawatnya + bisa mencerahkan juga

#racunskincare",elsheskin radiant supple serum sshopeecoidawvys serum bantu pudar dark spot bekas jerawat jaman kkn jerawat muncul membantu banget menghilangkan bekas jerawat cerah racunskincare,"['elsheskin', 'radiant', 'supple', 'serum', 'sshopeecoidawvys', 'serum', 'bantu', 'pudar', 'dark', 'spot', 'bekas', 'jerawat', 'jaman', 'kkn', 'jerawat', 'muncul', 'membantu', 'banget', 'menghilangkan', 'bekas', 'jerawat', 'cerah', 'racunskincare']",-30,negatif
"✨Best Brightening Product✨ 

moisturizer dan serum brightening yang aku rekomendasi ini produk lokal yang jarang banget diomongin. 

#racuninskincaremakeup #racunskincare #moisturizerbrightening #serumbrightening",best brightening product moisturizer serum brightening rekomendasi produk lokal jarang banget diomongin racuninskincaremakeup racunskincare moisturizerbrightening serumbrightening,"['best', 'brightening', 'product', 'moisturizer', 'serum', 'brightening', 'rekomendasi', 'produk', 'lokal', 'jarang', 'banget', 'diomongin', 'racuninskincaremakeup', 'racunskincare', 'moisturizerbrightening', 'serumbrightening']",4,positif
"Ternyata baunya kaya obat. Mungkin buat jerawat biar cepet reda. Kalau tekstur sih enak bgt cair dan gak oily sama sekali. Bener bener mate. Lembab gak berlebih, karena khusus kulit berminat dan jerawatan.

Coba aja kepoin lagi disini: s.shopee.co.id/7AOWI1iJgX?sh…

#racunskincare",bau kayak obat jerawat biar cepat reda tekstur enak banget cair oily benar benar mate lembab lebih khusus kulit minat jerawat coba poin sshopeecoidaowiijgxsh racunskincare,"['bau', 'kayak', 'obat', 'jerawat', 'biar', 'cepat', 'reda', 'tekstur', 'enak', 'banget', 'cair', 'oily', 'benar', 'benar', 'mate', 'lembab', 'lebih', 'khusus', 'kulit', 'minat', 'jerawat', 'coba', 'poin', 'sshopeecoidaowiijgxsh', 'racunskincare']",-22,negatif
"dua lip balm spf favorite !!!

udah gapernah make lip balm yg tanpa spf sekarang, cocok buat kaum mendang mending alias udah 3 in 1 bisa melembabkan, protect dari UV, dan ada glossy juga. paket hemat sayy LOVE bgt😌😌😌🥰🥰

#racunskincare #reviewskincare #reviewproduk #lipcare",lip balm spf favorite memakai lip balm spf cocok kaum dang mending alias ini melembabkan protect uv glossy paket hemat sayang love banget racunskincare reviewskincare reviewproduk lipcare,"['lip', 'balm', 'spf', 'favorite', 'memakai', 'lip', 'balm', 'spf', 'cocok', 'kaum', 'dang', 'mending', 'alias', 'ini', 'melembabkan', 'protect', 'uv', 'glossy', 'paket', 'hemat', 'sayang', 'love', 'banget', 'racunskincare', 'reviewskincare', 'reviewproduk', 'lipcare']",-6,negatif
"Clay Mask Stick Glad2Glow ✨

🌻Manfaat:
✅ Membersihkan kulit 
✅ Membantu merawat kulit yang berjerawat
✅ Menenangkan kulit kemerahan

🛒 s.shopee.co.id/1qMq319tFQ

#racunskincare
#FebruariCeria 
#fypシviral",clay mask stick gladglow manfaat bersih kulit bantu rawat kulit jerawat tenang kulit merah sshopeecoidqmqtfq racunskincare februariceria fypviral,"['clay', 'mask', 'stick', 'gladglow', 'manfaat', 'bersih', 'kulit', 'bantu', 'rawat', 'kulit', 'jerawat', 'tenang', 'kulit', 'merah', 'sshopeecoidqmqtfq', 'racunskincare', 'februariceria', 'fypviral']",-9,negatif
"Kemana aja gue baru cobain moisturizer @azarinecosmetic 

Ada 4 varian yang cocok sesuai permasalahan kulit. Mana cuma 50ribuan!! 
#MoisturizerAzarine #racunskincare",mana gue mencoba moisturizer varian cocok sesuai masalah kulit ribu moisturizerazarine racunskincare,"['mana', 'gue', 'mencoba', 'moisturizer', 'varian', 'cocok', 'sesuai', 'masalah', 'kulit', 'ribu', 'moisturizerazarine', 'racunskincare']",-6,negatif
"Guysss GA aku umumin mlm mingguuu yaa, hadiah nya aku kirim hari mingguu InsyaAllah🤗🩷🙏🏼

yg blm ikuttt yuk ikutan siapa tau rezeki kamuuu

#GiveawayAlert #GA #GiveawayAlerts #zonauang #zonajajan #zonaBU #racunskincare",guysss umumin malam mingguuu ya hadiah kirim mingguu insyaallah belum ikuttt yuk ikut tau rezeki kamuuu giveawayalert giveawayalerts zonajajan zonabu racunskincare,"['guysss', 'umumin', 'malam', 'mingguuu', 'ya', 'hadiah', 'kirim', 'mingguu', 'insyaallah', 'belum', 'ikuttt', 'yuk', 'ikut', 'tau', 'rezeki', 'kamuuu', 'giveawayalert', 'giveawayalerts', 'zonajajan', 'zonabu', 'racunskincare']",4,positif
